# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1772141488
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stanfit/basic_model_0_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_strata,stratum_intercept.1,stratum_intercept.2,stratum_intercept.3,beta.1.1,beta.2.1,beta.3.1,beta.1.2,beta.2.2,beta.3.2,beta.1.3,beta.2.3,beta.3.3,dist_effects.1.1,dist_effects.2.1,dist_effects.3.1,incentive_dist_effects.1.1,incentive_dist_effects.2.1,incentive_dist_effects.3.1,incentive_dist_effects.1.2,incentive_dist_effects.2.2,incentive_dist_effects.3.2,incentive_dist_effects.1.3,incentive_dist_effects.2.3,incentive_dist_effects.3.3,cluster_effects.1,cluster_effects.2,cluster_effects.3,cluster_effects.4,cluster_effects.5,cluster_effects.6,cluster_effects.7,cluster_effects.8,cluster_effects.9,cluster_effects.10,cluster_effects.11,cluster_effects.12,cluster_effects.13,cluster_effects.14,cluster_effects.15,cluster_effects.16,cluster_effects.17,cluster_effects.18,cluster_effects.19,cluster_effects.20,cluster_effects.21,cluster_effects.22,cluster_effects.23,cluster_effects.24,cluster_effects.25,cluster_effects.26,cluster_effects.27,cluster_effects.28,cluster_effects.29,cluster_effects.30,cluster_effects.31,cluster_effects.32,cluster_effects.33,cluster_effects.34,cluster_effects.35,cluster_effects.36,cluster_effects.37,cluster_effects.38,cluster_effects.39,cluster_effects.40,cluster_effects.41,cluster_effects.42,cluster_effects.43,cluster_effects.44,cluster_effects.45,cluster_effects.46,cluster_effects.47,cluster_effects.48,cluster_effects.49,cluster_effects.50,cluster_effects.51,cluster_effects.52,cluster_effects.53,cluster_effects.54,cluster_effects.55,cluster_effects.56,cluster_effects.57,cluster_effects.58,cluster_effects.59,cluster_effects.60,cluster_effects.61,cluster_effects.62,cluster_effects.63,cluster_effects.64,cluster_effects.65,cluster_effects.66,cluster_effects.67,cluster_effects.68,cluster_effects.69,cluster_effects.70,cluster_effects.71,cluster_effects.72,cluster_effects.73,cluster_effects.74,cluster_effects.75,cluster_effects.76,cluster_effects.77,cluster_effects.78,cluster_effects.79,cluster_effects.80,cluster_effects.81,cluster_effects.82,cluster_effects.83,cluster_effects.84,cluster_effects.85,cluster_effects.86,cluster_effects.87,cluster_effects.88,cluster_effects.89,cluster_effects.90,cluster_effects.91,cluster_effects.92,cluster_effects.93,cluster_effects.94,cluster_effects.95,cluster_effects.96,cluster_effects.97,cluster_effects.98,cluster_effects.99,cluster_effects.100,cluster_effects.101,cluster_effects.102,cluster_effects.103,cluster_effects.104,cluster_effects.105,cluster_effects.106,cluster_effects.107,cluster_effects.108,cluster_effects.109,cluster_effects.110,cluster_effects.111,cluster_effects.112,cluster_effects.113,cluster_effects.114,cluster_effects.115,cluster_effects.116,cluster_effects.117,cluster_effects.118,cluster_effects.119,cluster_effects.120,cluster_effects.121,cluster_effects.122,cluster_effects.123,cluster_effects.124,cluster_effects.125,cluster_effects.126,cluster_effects.127,cluster_effects.128,cluster_effects.129,cluster_effects.130,cluster_effects.131,cluster_effects.132,cluster_effects.133,cluster_effects.134,cluster_effects.135,cluster_effects.136,cluster_effects.137,cluster_effects.138,cluster_effects.139,cluster_effects.140,cluster_effects.141,cluster_effects.142,cluster_effects.143,cluster_effects.144,tau_beta.1,tau_beta.2,tau_beta.3,tau_dist.1,tau_incentive_dist.1,tau_incentive_dist.2,tau_incentive_dist.3,tau_cluster_effect,Sigma_beta.1.1,Sigma_beta.2.1,Sigma_beta.3.1,Sigma_beta.1.2,Sigma_beta.2.2,Sigma_beta.3.2,Sigma_beta.1.3,Sigma_beta.2.3,Sigma_beta.3.3,Sigma_dist.1.1,Sigma_incentive_dist.1.1,Sigma_incentive_dist.2.1,Sigma_incentive_dist.3.1,Sigma_incentive_dist.1.2,Sigma_incentive_dist.2.2,Sigma_incentive_dist.3.2,Sigma_incentive_dist.1.3,Sigma_incentive_dist.2.3,Sigma_incentive_dist.3.3
-4216.67,0.559253,0.268921,6,79,0,4296.63,3.75046,-0.367225,-0.425933,-0.973175,0.138127,-0.239641,0.415329,0.0756411,-0.0564311,0.20708,-0.399265,0.252702,0.614128,-0.966926,-0.581857,-1.24423,0.466416,-0.135697,0.564788,-0.134221,0.519232,0.607881,0.473703,-0.134487,0.554731,0.701507,0.227401,0.121177,0.651959,-0.107629,-0.341401,0.261372,-0.186751,-0.153267,0.779239,-0.338322,-0.695073,0.485231,0.27939,0.963698,0.895777,0.275579,0.790919,0.158986,0.229665,0.0402382,-0.457698,-0.429109,-0.695353,0.126758,-0.451725,-0.47104,-0.280356,0.6873,-0.203308,0.0945562,0.0768065,0.351384,-0.124937,0.354743,-0.0761937,-0.146542,0.0851133,-0.911899,-0.0891595,-0.153862,0.278734,0.143142,-0.647473,0.20148,0.320155,-0.469003,0.0820035,1.20207,0.0335098,0.155302,0.278721,-0.215672,-0.544907,0.127035,-0.267091,-0.585771,-0.592844,0.0810007,1.1717,1.01982,0.812493,-0.081367,-0.656649,-0.260756,0.569316,-0.463305,-0.925815,-0.0294922,-0.0889011,0.532143,-0.0446425,-0.90624,-0.285583,-0.431898,-1.03483,-0.221759,1.05711,-0.577926,0.00666459,0.174332,0.378831,0.793114,-0.553951,0.791123,0.691667,-0.458049,0.444563,-0.684011,-0.166184,-0.74393,-0.167112,-0.284112,-0.72624,-0.3868,0.2067,-0.211586,-0.0984033,-0.289028,0.829438,0.384514,0.0540374,-0.654607,0.351677,0.0664439,-0.198994,-0.655791,-0.838076,-0.1192,-0.25922,-0.896134,-0.130888,-0.202315,-0.328188,0.969459,-0.249879,-0.195896,-0.00740161,0.365623,-0.610966,0.225442,0.363419,1.08536,0.42349,-0.61828,-0.376804,0.721835,1.22962,-0.800735,0.0204668,-0.937357,0.529288,-0.65589,-0.199784,-0.110372,0.598536,0.469046,0.445501,-0.420287,0.346567,0.207738,0.518957,-0.0169631,1.48463,0.158099,0.029477,2.91511,0.870048,3.8292,0.176312,0.549582,0.56948,0.158099,0,0,0,0.029477,0,0,0,2.91511,0.870048,3.8292,0,0,0,0.176312,0,0,0,0.549582
-4220.68,0.920545,0.138303,5,63,0,4300.3,-1.53185,-0.244195,-0.348514,-0.464468,-0.169142,-0.466903,-0.126446,0.0471803,-0.0477875,0.0433616,-0.386926,0.539861,0.0873148,-0.818382,-0.544595,-1.84526,0.559576,0.103319,0.795953,-0.103983,0.0413774,0.925292,0.0161818,-0.531618,0.754132,0.431222,0.681857,-0.0304778,0.414768,-0.0452719,0.0959036,0.500977,-0.0847991,-0.0212211,0.711206,0.3087,0.659019,0.113623,-0.360797,0.936804,0.711635,0.237463,0.125659,0.22754,0.0862314,0.293822,-0.329715,-0.295372,-1.25482,0.417939,-1.0131,-0.541781,0.227407,0.462339,0.0447812,-0.0443958,-0.37089,0.103158,0.214733,0.154638,0.182245,-0.0272729,-0.150142,-0.398222,-0.0495875,0.120591,0.444356,0.753927,-0.132096,0.0940632,-0.0719243,-0.295964,0.111993,0.781564,0.245713,0.208124,0.0188489,-0.200512,0.209724,0.0482552,0.429636,-0.825344,-0.347811,0.84095,0.191414,0.622555,0.952824,0.228064,-1.02384,-0.0454188,0.610798,0.897213,0.280669,0.147715,0.271114,0.437462,-0.483534,0.369352,-0.117809,-0.368265,-0.362144,-0.453951,1.09399,-1.87225,0.258083,0.365571,0.694982,0.594729,-0.70459,0.595405,0.580222,-0.6582,0.64465,-0.960518,0.37928,-0.207114,-0.0691928,-0.0337735,-0.731312,0.465014,0.139333,-0.238812,-0.577853,0.21166,0.635641,0.159981,-0.00295588,-0.340107,0.396044,0.14287,-0.336848,-1.31884,-0.396558,-0.347949,-0.133329,-0.537305,-0.429057,-0.095978,-0.406973,0.104116,-0.272277,-0.0865195,-0.522003,0.555678,-1.18306,0.535515,0.521808,0.107473,0.207728,-0.220166,-0.508397,0.327564,1.27577,-1.20096,0.106449,-1.02445,0.322008,-0.340517,0.0797955,0.0141871,1.31678,0.0964637,-0.204264,-0.291317,0.387511,0.213448,1.05891,-0.357348,1.13543,1.00807,0.0303308,3.66192,2.40702,0.335968,0.190971,0.830522,0.505288,1.00807,0,0,0,0.0303308,0,0,0,3.66192,2.40702,0.335968,0,0,0,0.190971,0,0,0,0.830522
-4219.52,0.917005,0.200224,5,31,0,4307.96,-0.457462,-0.153336,-0.52377,-0.380183,-0.0856317,-0.408039,-0.0552951,-0.193363,0.287576,0.0332014,0.0393988,0.191271,-0.159859,-1.01377,-0.375364,-1.49893,0.66599,0.524705,-0.0734375,-0.375356,-0.539845,1.48962,0.451644,0.232945,1.03901,-0.305542,-0.468547,-0.042401,0.223313,-0.514428,-0.175072,-0.0939742,-0.57291,-0.0652096,0.21841,0.465591,0.627369,-0.00818711,-0.750346,0.175703,-0.0382008,0.286932,0.2187,0.400074,0.564863,0.205797,-0.0304911,0.197643,-1.08834,-0.2128,-0.779438,-0.641561,-0.104287,-0.252783,-1.13809,0.235758,-0.256374,-0.409777,0.0922076,-0.559621,0.247463,-0.439908,0.369369,-0.863286,-0.427665,0.240828,0.563194,-0.0463102,-0.242585,-0.190141,-0.568551,-0.290097,0.416215,-0.121094,0.259578,-0.247911,-0.103697,-0.42763,-0.113529,0.0171771,0.464378,0.203469,-0.104129,0.159791,0.0792862,0.422674,0.190298,-0.236012,-0.507777,-0.0851341,-0.123689,0.235128,-0.257528,0.154607,0.084437,0.836729,-0.15816,-0.0545772,-0.915738,-0.0462158,-0.503396,-1.06217,0.451234,-0.661157,-0.18643,0.366228,-0.0416231,0.161884,0.196016,0.725782,1.04891,-0.105129,0.351028,0.307142,0.342838,-0.918368,-0.198033,0.0884878,-0.714066,0.42576,-0.0169224,-0.0450491,0.537785,0.559172,1.22962,0.145172,-0.429647,-0.53319,0.703861,-0.0538818,0.0579716,0.518864,-0.458289,0.249179,0.0118712,-0.674666,-0.127736,0.359123,-0.276682,-0.0322781,-0.827374,-0.150067,-0.571099,-0.13046,-0.98688,0.309422,0.051391,0.302407,0.574232,0.152021,-0.0531953,0.18356,0.260187,-0.368828,-0.742537,-0.569372,0.56887,-0.338662,-0.279762,0.0346519,0.846684,0.0954336,-0.312997,-0.51876,0.411004,0.247798,0.322591,-0.347987,1.91902,0.075098,0.257919,0.33224,0.792735,0.240847,3.26797,3.17292,0.499272,0.075098,0,0,0,0.257919,0,0,0,0.33224,0.792735,0.240847,0,0,0,3.26797,0,0,0,3.17292
-4225.06,0.940954,0.28524,4,15,0,4320.28,5.49288,-0.477507,-0.457844,-0.0841288,0.328403,-0.37593,0.0296811,0.0526563,-0.0107987,-0.303531,-0.314304,0.113037,0.0766109,-0.864812,-0.40961,-1.79171,0.533808,-0.0292564,0.37242,0.0303233,0.19263,1.79619,0.747639,0.522893,0.586078,0.2491,0.246393,0.310719,-0.0986158,-0.329672,-0.284441,0.516306,0.339301,-0.223104,0.679851,-0.887691,-0.697446,-0.40824,-0.0910306,0.035502,0.431001,-0.0280723,-0.00673146,-0.320238,0.44712,-0.123775,-0.305681,-0.391389,-0.415348,0.0206217,-1.04263,-0.461011,0.424442,0.831754,-0.0575913,-0.28963,-0.008689,0.0310529,-0.476016,-0.280238,-0.369244,-0.395242,0.0530531,-0.18788,0.0925516,-0.602082,-0.204617,-0.714561,-0.895239,0.318981,-0.9925,-0.572541,0.130374,1.16725,-0.226554,0.103265,0.147247,0.017007,-0.188614,-0.348529,0.257864,-1.175,-1.32045,-0.188024,0.157011,0.293013,-0.153403,0.289287,-0.590234,-0.442053,0.682597,-0.623357,-0.989484,0.190143,-0.581737,0.18959,-0.253445,-0.13467,-0.444316,-0.276355,-0.354909,-0.501839,0.521929,-1.23378,0.0877842,0.172017,0.383935,0.79491,0.0288476,0.64136,0.50733,-0.385065,-0.0673546,-0.334002,-0.00462261,-0.752674,0.0179518,-0.341463,-0.512868,0.0548672,-0.595393,0.0385098,-0.135768,-0.170091,0.505129,0.880929,-0.0580026,-0.0611068,0.546979,0.179561,-1.01171,-0.307301,-0.556335,0.00626008,0.00252593,-0.617847,0.234404,0.224168,0.180883,1.16717,-0.188555,-0.158977,0.204916,0.590246,-0.459759,0.63353,0.429507,0.123627,0.407434,-0.514855,-0.254361,-0.242098,0.897107,-0.679948,-0.0223982,-1.14891,0.453299,-0.159203,0.0616767,-0.138177,0.858246,0.101336,0.575289,-0.0273749,0.239308,0.322886,0.863672,-0.698501,1.11537,0.506542,0.225752,0.018995,2.77132,1.58999,0.914446,0.800777,0.534069,0.506542,0,0,0,0.225752,0,0,0,0.018995,2.77132,1.58999,0,0,0,0.914446,0,0,0,0.800777
-4225.06,2.57677e-09,0.431827,1,3,1,4316.27,5.49288,-0.477507,-0.457844,-0.0841288,0.328403,-0.37593,0.0296811,0.0526563,-0.0107987,-0.303531,-0.314304,0.113037,0.0766109,-0.864812,-0.40961,-1.79171,0.533808,-0.0292564,0.37242,0.0303233,0.19263,1.79619,0.747639,0.522893,0.586078,0.2491,0.246393,0.310719,-0.0986158,-0.329672,-0.284441,0.516306,0.339301,-0.223104,0.679851,-0.887691,-0.697446,-0.40824,-0.0910306,0.035502,0.431001,-0.0280723,-0.00673146,-0.320238,0.44712,-0.123775,-0.305681,-0.391389,-0.415348,0.0206217,-1.04263,-0.461011,0.424442,0.831754,-0.0575913,-0.28963,-0.008689,0.0310529,-0.476016,-0.280238,-0.369244,-0.395242,0.0530531,-0.18788,0.0925516,-0.602082,-0.204617,-0.714561,-0.895239,0.318981,-0.9925,-0.572541,0.130374,1.16725,-0.226554,0.103265,0.147247,0.017007,-0.188614,-0.348529,0.257864,-1.175,-1.32045,-0.188024,0.157011,0.293013,-0.153403,0.289287,-0.590234,-0.442053,0.682597,-0.623357,-0.989484,0.190143,-0.581737,0.18959,-0.253445,-0.13467,-0.444316,-0.276355,-0.354909,-0.501839,0.521929,-1.23378,0.0877842,0.172017,0.383935,0.79491,0.0288476,0.64136,0.50733,-0.385065,-0.0673546,-0.334002,-0.00462261,-0.752674,0.0179518,-0.341463,-0.512868,0.0548672,-0.595393,0.0385098,-0.135768,-0.170091,0.505129,0.880929,-0.0580026,-0.0611068,0.546979,0.179561,-1.01171,-0.307301,-0.556335,0.00626008,0.00252593,-0.617847,0.234404,0.224168,0.180883,1.16717,-0.188555,-0.158977,0.204916,0.590246,-0.459759,0.63353,0.429507,0.123627,0.407434,-0.514855,-0.254361,-0.242098,0.897107,-0.679948,-0.0223982,-1.14891,0.453299,-0.159203,0.0616767,-0.138177,0.858246,0.101336,0.575289,-0.0273749,0.239308,0.322886,0.863672,-0.698501,1.11537,0.506542,0.225752,0.018995,2.77132,1.58999,0.914446,0.800777,0.534069,0.506542,0,0,0,0.225752,0,0,0,0.018995,2.77132,1.58999,0,0,0,0.914446,0,0,0,0.800777
-4215.94,0.99918,0.0482909,7,127,0,4305.23,1.72358,-0.549706,-0.55636,-0.389652,0.101087,-0.12718,-0.180142,-0.150515,0.171226,-0.211613,0.345201,0.398454,-0.337807,-0.676995,-0.570188,-0.894435,0.399741,-0.00803531,-0.287311,0.211878,0.128642,0.445403,-0.438107,0.0979152,0.0592935,0.887612,-0.0867887,0.298938,0.350906,-0.175093,0.143541,-0.551126,-0.518749,0.266568,0.890018,-0.931406,-1.06343,-0.480106,-0.104258,0.774668,0.394994,0.154725,0.275482,0.581358,0.929782,0.435635,-0.364174,-0.171346,-0.566241,0.321252,-1.46936,0.0717901,0.291599,0.906148,-0.210337,-0.554288,0.0947152,-0.254495,0.155188,0.142966,-0.00110483,-0.24755,-0.0791715,-0.636151,-0.839561,0.104067,0.158927,0.2511,-0.713882,0.561549,-0.238714,-0.541586,0.322632,0.00457374,0.127612,0.32667,0.385303,0.584701,0.116828,0.369621,0.101955,-0.325369,0.217149,0.00369021,-0.621172,0.746587,0.782504,-0.482723,-0.203463,-0.0690224,-0.1893,0.168331,-0.796827,0.206552,0.120282,1.01814,0.166514,0.18647,0.222706,-0.115021,-0.807734,-0.454796,0.84926,-0.744593,0.412834,0.13502,0.222019,0.773316,0.0122629,0.429389,0.717707,-0.238013,0.346998,-0.385236,-0.0721042,-0.849832,-0.631881,-0.0130145,-0.977258,0.00659363,-0.171369,-0.117129,-0.286285,0.507464,0.641769,0.0946816,0.172605,-0.907024,0.736451,0.201414,0.576472,-0.483905,-0.422709,-0.172684,-0.138198,-0.407307,0.627104,0.00772113,-0.773954,0.807841,-0.931773,-0.0971087,-0.411288,0.0917719,-1.69808,0.435681,0.0872529,0.363521,0.55406,0.246274,-0.17863,0.465126,0.549859,-0.00275219,-0.337015,-0.723026,0.747205,-0.0196653,-0.360094,0.122184,0.948767,0.175589,0.330833,-0.660723,0.54441,0.0715449,0.760231,-0.0998952,2.28249,0.0843957,0.232393,20.5078,0.906759,0.166252,0.628256,0.286477,0.504421,0.0843957,0,0,0,0.232393,0,0,0,20.5078,0.906759,0.166252,0,0,0,0.628256,0,0,0,0.286477
-4217.53,0.994988,0.0864314,6,63,0,4291.8,5.06832,-0.224026,-0.434875,-0.261152,-0.034731,0.0223818,-0.322952,-0.400518,0.296061,0.0606783,-0.369732,0.334806,0.12973,-0.74524,-0.745203,-1.38793,0.157612,0.218331,0.121055,-0.331779,-0.00320853,0.776113,0.492409,0.120771,0.502492,-0.00409361,-0.178098,0.404542,0.0103914,-0.131948,-0.251934,0.19366,0.158161,0.0287881,0.11187,0.200163,-0.118114,-0.181071,-0.900605,0.334763,0.363262,0.0978573,-0.00345907,0.459557,0.536635,0.122185,-0.273668,0.258195,-0.787312,0.384725,-1.33463,-0.870286,0.0281037,0.341582,-0.138318,0.26959,-0.589527,-0.0121075,-0.543869,-0.21438,0.440257,-0.71908,0.157538,-0.616488,0.13107,-0.456004,0.36228,0.133059,-0.223997,0.138891,-0.616133,0.126724,0.330057,0.828665,0.185772,-0.133056,-0.35355,-0.574997,0.0304437,-0.258646,1.04655,-0.280771,-0.622805,-0.156371,0.0683619,0.272412,0.0111721,-0.319559,-0.892238,0.296817,0.596974,0.0645449,0.0323052,0.235831,-0.0592487,-0.224114,-0.671157,0.114138,-1.22767,-0.190853,-0.645431,-0.497784,1.17556,-1.24734,0.333798,0.178272,0.111087,0.713007,-0.152799,0.870336,0.228478,-0.791261,-0.173916,-0.437789,0.0172544,-0.18958,-0.136362,0.0337423,-0.355638,0.69416,0.10943,0.319552,-0.642586,0.190474,0.432663,0.281213,-1.04562,-0.619867,0.423391,-0.0730541,-1.6451,-0.65744,-0.930994,0.280964,-0.249246,-0.189209,-0.0759796,0.6769,-0.420686,0.18455,-0.769113,-0.216519,0.00097946,0.236648,-0.361352,0.189627,0.101772,0.805763,0.114094,-0.609057,-0.587305,0.507561,0.911669,-0.460634,-0.352998,-1.4939,0.732803,-0.44942,-0.537682,-0.37062,0.548596,-0.0314755,-0.262605,0.0740773,0.183947,0.304449,-0.0228521,-0.438071,1.47192,0.0740394,0.317444,0.095317,1.37237,0.240741,0.199428,1.32861,0.511254,0.0740394,0,0,0,0.317444,0,0,0,0.095317,1.37237,0.240741,0,0,0,0.199428,0,0,0,1.32861
-4202.75,0.973448,0.15148,5,31,0,4292.93,3.86075,-0.356341,-0.400827,-0.225322,0.128673,-0.055421,-0.426819,-0.257755,0.330406,-0.0857912,-0.261222,0.498728,0.0787107,-0.947339,-0.906032,-1.04508,0.82623,0.170285,-0.193343,-0.00320562,0.0946438,0.537411,0.639569,0.19709,-0.325638,0.133439,-0.18591,0.0120728,-0.0862849,-0.157165,-0.393822,0.390651,0.0350852,0.0128055,0.181421,0.23341,-0.581495,-0.0635238,-0.740661,0.610162,0.237316,0.357826,-0.0764415,0.524524,0.633764,0.21164,-0.123979,0.0763656,-0.686482,0.372628,-1.08437,-1.11973,-0.105226,0.509415,-0.0927652,-0.176059,-0.26855,-0.142661,-0.319035,-0.19957,0.233602,-0.472803,-0.256919,-0.681986,0.0351158,0.0226607,0.397019,-0.180404,-0.403295,0.294928,-0.602898,-0.251791,0.126965,0.753857,0.354996,-0.149158,-0.485245,-0.0883271,0.388745,0.112353,0.870757,0.155075,-0.650173,-0.340558,0.0625341,0.209501,0.564781,-0.224734,-0.34638,-0.0112676,0.521125,-0.305516,-0.727725,-0.0721861,-0.097965,-0.0533823,-0.441675,0.212278,-0.944022,-0.234235,-0.959526,-0.45585,1.10544,-1.25087,0.138947,0.0367684,0.135083,0.976982,-0.289588,0.649134,0.158046,-0.859983,0.0277083,-0.52381,-0.0469397,-0.491191,-0.713234,0.196866,-0.567975,0.268759,0.269733,0.169809,-0.609186,0.24017,0.667858,0.245283,-0.256344,-0.653584,0.122437,0.303605,-1.1219,-0.282109,-0.498914,-0.189363,-0.0642392,-0.417788,0.556298,-0.0366635,-0.530331,0.45643,-0.540204,-0.624496,-0.332535,0.386146,-1.01771,0.150906,-0.138611,0.803281,0.465526,-0.642654,-0.323952,0.344985,0.51235,-0.521047,-0.141587,-1.25613,0.876846,-1.05312,-0.572729,-0.518626,0.560293,0.192213,-0.212245,-0.46814,-0.0183199,0.565403,0.68064,-0.0338931,1.3603,0.650986,0.302564,0.15642,1.25393,0.333901,1.1744,1.16503,0.53168,0.650986,0,0,0,0.302564,0,0,0,0.15642,1.25393,0.333901,0,0,0,1.1744,0,0,0,1.16503
-4220.52,0.61195,0.248221,6,127,0,4304.98,4.7603,-0.689615,-0.796115,-0.991134,0.582653,-0.386607,0.613376,0.382075,0.192366,0.553986,0.838822,0.734206,0.117393,-0.979513,-0.22116,-0.59211,0.120553,-0.101371,-0.648477,0.00863498,-0.00588739,0.195657,-0.092664,-0.220937,0.752813,-0.201218,-0.744341,-0.259888,0.444154,0.199398,-0.331408,-0.284356,0.0906001,0.245673,0.418116,0.0863797,-0.54729,-0.191191,-0.333378,1.1713,0.517022,-0.197267,0.369877,0.207303,0.377703,0.648868,0.353891,-0.621156,-0.964799,0.220694,-0.350101,-0.493799,0.335928,0.868652,-0.191864,0.315048,0.239279,-0.761175,-0.255818,-0.236498,0.0901074,-0.276003,0.465279,-0.480708,-1.01252,-0.310295,0.417278,0.00581033,0.196607,0.256322,-0.8024,-0.539577,0.624308,0.101205,-0.0338569,0.393628,-0.853095,-0.406364,-0.342108,-0.0471463,-0.0564371,-0.485853,-0.318788,-0.057282,0.477032,0.984298,0.427949,-0.0470341,0.347467,0.249042,-0.0356106,-0.111637,-0.668803,-0.418276,0.060327,0.175596,0.0959848,-0.0313385,-0.861133,-0.490188,-0.350731,-1.03029,0.559141,-1.52915,0.203597,0.664398,1.12601,0.995731,-0.100463,0.78038,1.11649,-0.58269,0.408788,-0.00805324,0.302478,-0.745811,0.056148,-0.000622203,-0.247075,0.133174,-0.11965,-0.176786,0.283495,0.253255,0.808461,0.461603,-0.0844917,-0.629175,0.531993,0.243977,-0.899388,-0.171579,-0.5152,-0.32574,0.746531,-0.87992,-0.151317,0.183258,-0.325074,0.913039,-0.289971,0.142096,0.0932322,0.701144,-1.02772,1.00491,0.483422,0.702169,0.922117,0.0299526,-0.00217045,0.464816,0.554814,-0.921046,-0.0821395,-1.14763,0.774543,-0.402551,0.1332,0.687726,0.816865,0.0914595,0.502549,-0.0117294,0.270251,0.77761,0.880921,-0.47974,1.66014,0.997147,11.4719,1.71853,0.481544,0.40213,0.194577,0.565205,0.594089,0.997147,0,0,0,11.4719,0,0,0,1.71853,0.481544,0.40213,0,0,0,0.194577,0,0,0,0.565205
-4234.48,0.947442,0.153585,5,31,0,4313.96,-1.08099,-0.702336,-0.858967,-0.961815,0.793463,-0.221801,0.744661,0.0966896,0.270941,0.501766,0.649539,0.740825,0.346871,-1.05733,-0.0512533,-0.893747,0.299556,-0.365309,-0.237689,0.0545198,-0.18405,0.132304,0.214536,-0.27556,0.470916,0.445148,-0.700401,0.140568,0.999543,-0.158169,-0.297809,-0.186518,-0.068394,0.311067,0.42207,-0.118274,-0.0969327,-0.14505,-0.626074,1.1244,0.158529,-0.25828,0.357846,0.120287,0.158161,0.398236,0.170596,-0.603871,-0.935969,0.450272,-0.660918,0.0911605,0.138981,0.620531,-0.420309,-0.3949,0.561254,-0.96791,0.0543742,-0.472541,-0.195341,0.0887853,0.3806,-0.323238,-1.01903,-0.282667,0.194723,-0.195878,-0.17318,-0.165678,-0.249403,-0.103822,0.361483,0.0479784,-0.547602,0.107594,-0.0352465,-0.306014,0.0978325,0.2646,0.50316,-0.323391,0.558264,0.227247,0.683182,1.56363,0.245808,0.0342857,0.4125,-0.28965,0.249433,0.233959,-0.783274,0.0805181,-0.313574,0.263156,-0.0893017,-0.126766,-1.33182,-0.585715,-0.60822,-0.827708,0.530154,-0.968803,-0.0951994,0.637233,1.19851,0.665846,-0.186822,0.870995,1.11164,-0.467753,0.293524,0.126698,0.736128,-1.47978,-0.295588,-0.0299114,-0.470868,-0.00688716,-0.130696,-0.392206,0.281653,0.433889,0.688751,0.697704,0.0687749,-0.754658,0.926289,0.132964,-0.0998359,-0.319233,-0.910222,-0.352893,0.350517,-0.969317,0.171135,0.250166,-0.614553,0.878012,-0.217764,0.344892,0.225112,0.273656,-1.05443,0.882648,0.0159898,0.275491,0.808762,-0.0235862,0.0474132,0.749787,0.36797,-0.614526,-0.0652724,-1.42026,0.705843,-0.470378,-0.00603928,0.294371,1.05493,0.12378,0.334313,0.292051,0.456652,0.336398,1.14297,0.0577317,1.78603,32.6269,3.00814,0.537735,1.4187,0.321729,0.0463319,0.108584,0.599002,32.6269,0,0,0,3.00814,0,0,0,0.537735,1.4187,0.321729,0,0,0,0.0463319,0,0,0,0.108584
